key,value,version,sheet
Quest_42,Danh sách hàng hóa,#20250206103400,Quests
Quest_42_Desc,Bọn cướp đã cướp một số hàng giá trị gần rìa tây bắc Ground Zero. Tôi muốn biết bên trong có gì. Thử tìm danh sách hàng—có lẽ trong một container nào đó.,#20250812031927,Quests
Quest_43,Đam mê câu cá,#20250812031927,Quests
Quest_43_Desc,Tôi mới đến và còn lạ nước lạ cái. Bạn giúp tôi tìm hai bến câu ở Ground Zero nhé?,#20250812031927,Quests
Quest_4_Desc,"Nếu\ anh\ có\ đủ\ trang\ bị,\ anh\ có\ thể\ hạ\ bọn\ cướp\ hoang\ dã\ đó—bọn\ đỏ\ cầm\ dao\ mổ. Khi\ xong\ việc,\ tôi\ sẽ\ để\ vài\ con\ bu-lông\ và\ đai\ ốc\ trong\ tủ\ giao\ hàng.\ Anh\ có\ thể\ dùng\ chúng\ để\ nâng\ cấp\ bàn\ chế\ tạo.",#20250925103331,Quests
Quest_45,Lông vũ lạ,#20250206103400,Quests
Quest_44,Kiểm thử hiệu năng,#20250812031927,Quests
Quest_44_Desc,Giúp tôi chạy bài kiểm thử thực địa hiệu năng của AK-74U.,#20250812031927,Quests
Quest_46,Kẻ trừng phạt,#20250925103331,Quests
Quest_46_Desc,Bọn vịt đen đã phá quá nhiều cơ sở hạ tầng của ta. Đến lúc cho chúng một bài học.,#20250812031927,Quests
Quest_33,Nhiệm vụ chính: Cỗ máy thiếu tin cậy,#20250812031927,Quests
Quest_33_Desc,"Để mở rộng phạm vi hoạt động, ta cần xây một bộ dịch chuyển. Sau nhiều năm nghiên cứu, tôi biết cách làm. Vấn đề duy nhất: tôi không có vật liệu.",#20250812031927,Quests
Quest_45_Desc,Bạn đã thấy những chiếc lông phát sáng trên lũ sinh vật ngoài kia chưa? Có vẻ hữu dụng. Giúp tôi thu thập vài cái để nghiên cứu.,#20250812031927,Quests
Quest_26_Desc,"Tôi\ đã\ sắp\ xếp\ thương\ nhân\ giao\ hàng,\ nhưng\ tháp\ tín\ hiệu\ ở\ đông\ bắc\ chỗ\ ẩn\ náu\ có\ vẻ\ hỏng,\ tôi\ không\ thể\ liên\ lạc\ với\ họ. Bạn\ sửa\ giúp\ chứ?\ Mang\ tua\ vít\ dẹt\ –\ bạn\ có\ thể\ mua\ ở\ máy\ bán\ hàng\ gần\ đó.",#20250812031927,Quests
Quest_27_Desc,"Tôi\ nhận\ được\ một\ bức\ thư\ từ\ bạn\ bè,\ tôi\ để\ trong\ lều\ đỏ\ ở\ Đồi\ Nhỏ. Trong\ đó\ có\ thông\ tin\ liên\ lạc\ của\ anh\ ta. Tôi\ cần\ tìm\ anh\ ấy\ gấp.",#20251011093921,Quests
Quest_34,Khởi đầu mới,#20250206103400,Quests
Quest_47,Khám phá Khu Nhà kho,#20250812031927,Quests
Quest_47_Desc,"Chúng\ tôi\ đang\ lên\ kế\ hoạch\ làm\ ăn\ ở\ Khu\ Nhà\ kho,\ nên\ cần\ bạn\ do\ thám\ trước. Dây\ trượt\ trên\ đỉnh\ Núi\ Bắc\ ở\ Ground\ Zero\ sẽ\ dẫn\ tới\ đó. Hãy\ trang\ bị\ và\ trinh\ sát\ lộ\ trình. Bạn\ có\ thể\ phá\ tường\ bằng\ lựu\ đạn\ hoặc\ thuốc\ nổ. Đừng\ cố\ quá. Chỉ\ cần\ quay\ về\ an\ toàn.",#20250925103331,Quests
Quest_48,Đến từ phía Tây,#20250812031927,Quests
Quest_48_Desc,Vịt đen bò đầy Khu Nhà kho—toàn loại nguy hiểm. Bạn có thể hạ vài con bằng vũ khí tôi cung cấp chứ?,#20250905113817,Quests
Quest_49,Xạ thủ cung,#20250206103400,Quests
Quest_49_Desc,"Có người nói cung vô dụng. Là người mê cung, tôi không thể để yên. Hãy chứng minh họ sai, tôi sẽ thưởng bạn một khẩu súng bắn tỉa.",#20250812031927,Quests
Quest_50,Bí mật ngon lành,#20250812031927,Quests
Quest_50_Desc,"Có\ gì\ mờ\ ám\ ở\ một\ nhà\ máy\ đồ\ uống. Gần\ Xưởng\ Cưa\ trong\ Khu\ Nhà\ kho,\ có\ một\ tháp\ nước\ giấu\ “nguyên\ liệu\ bí\ mật”\ của\ họ. Gần\ đây\ có\ rò\ rỉ—hãy\ lấy\ vài\ mẫu.",#20251011093921,Quests
Quest_51,Đam mê câu cá II,#20250822041417,Quests
Quest_51_Desc,Nghe nói bạn đã đến Khu Nhà kho. Bạn tôi bảo ở đó có điểm câu tuyệt vời. Bạn tìm giúp tôi nhé?,#20250812031927,Quests
Quest_52,Ẩn dật,#20250206103400,Quests
Quest_52_Desc,"Tôi\ có\ một\ tay\ trong,\ chuyên\ gia\ chất\ nổ,\ rất\ rành\ Khu\ Nhà\ kho. Tôi\ đã\ mất\ liên\ lạc\ với\ anh\ ấy. Kiểm\ tra\ chỗ\ cũ\ của\ anh\ ta—ngôi\ nhà\ xanh\ ở\ góc\ phía\ nam\ của\ Hẻm\ Núi,\ xem\ anh\ ấy\ còn\ ở\ đó\ không.",#20251011093921,Quests
Quest_53,Săn vịt: Pato Chapo,#20250812031927,Quests
Quest_53_Desc,Có\ vẻ\ bạn\ đã\ thích\ nghi\ tốt. Đến\ lúc\ kiểm\ tra\ kỹ\ năng—hạ\ Pato\ Chapo\ tại\ Trại\ Đường.,#20251011093921,Quests
Quest_54,Thử thách của Vida,#20250925103331,Quests
Quest_54_Desc,Súng lục nhỏ—tiềm năng lớn.,#20250812031927,Quests
Quest_55_Desc,"Nguồn điện căn hầm an toàn ở Khu Nhà kho đang có vấn đề. Nó gần một ngôi nhà bên gò đất nhỏ, ngay phía bắc cây cầu gãy. Hoặc bạn cũng có thể nói là ở đông bắc của Nông trại. Mang theo Cờ lê trước khi đi.",#20251011093921,Quests
Quest_55_Task_1,Sửa\ nguồn\ điện\ của\ căn\ hầm\ an\ toàn\ trong\ Khu\ Nhà\ kho.,#20251011093921,Quests
Quest_56,Kẻ lạ bám đuôi,#20250812031927,Quests
Quest_56_Desc,"Có\ một\ gã\ kỳ\ quặc\ ở\ Khu\ Nhà\ kho—đến\ rồi\ đi\ như\ ma,\ lúc\ nào\ cũng\ có\ một\ con\ chó\ kè\ kè. Và\ hắn\ thường\ bắn\ tỉa\ từ\ khoảng\ cách\ rất\ xa. Hãy\ dạy\ hắn\ một\ bài\ học.",#20251011093921,Quests
Quest_57,Bậc thầy dao phay,#20250812031927,Quests
Quest_57_Desc,Cung\ tên\ chẳng\ làm\ chậm\ bạn\ chút\ nào. Giờ\ bạn\ tôi\ nói\ chẳng\ đời\ nào\ bạn\ hạ\ được\ bọn\ lính\ đánh\ thuê\ bằng\ dao\ phay. Tôi\ cá\ mười\ nghìn\ là\ bạn\ sẽ\ chứng\ minh\ họ\ sai.,#20251011093921,Quests
Quest_58,Tuyến đường Khu Nhà kho,#20250812031927,Quests
Quest_59,Tài nguyên nước,#20250812031927,Quests
Quest_59_Desc,"Một\ khách\ của\ tôi\ đang\ ẩn\ náu\ ở\ Nông\ trại\ trong\ Khu\ Nhà\ kho,\ nhưng\ họ\ sắp\ cạn\ nước. Bạn\ có\ thể\ đem\ giúp\ không?\ Để\ ba\ chai\ vào\ nhà\ kho.",#20251011093921,Quests
Quest_59_Task_1,Cất nước đóng chai vào vị trí đã đánh dấu.,#20250812031927,Quests
Quest_60,Toàn năng,#20250925103331,Quests
Quest_60_Desc,"Chúc\ mừng,\ bạn\ đã\ mở\ khóa\ tất\ cả\ thiên\ phú!\ Hãy\ xây\ một\ Chiếc\ Cúp\ Kỷ\ niệm!",#20250925103331,Quests
Quest_50_Task_1,Thu\ thập\ mẫu\ từ\ tháp\ nước\ tại\ Xưởng\ Cưa.,#20251011093921,Quests
Quest_61,Chiếc Cúp biết nói!,#20250812031927,Quests
Quest_61_Desc,Xây\ Chiếc\ Cúp\ Kỷ\ niệm!,#20250925103331,Quests
Quest_62,Chàng tốt bụng,#20250206103400,Quests
Quest_62_Desc,"Tôi biết một dev (không phải tôi, thề) dạo này cứ lẩm bẩm “Làm ơn thêm vào Wishlist, làm ơn!” suốt. Ảnh là người tốt… không hiểu sao nữa. Bạn giúp họ nhé?",#20250812031927,Quests
Quest_63,Thử thách: Chỉ huy Nhóm Tốc độ,#20250812031927,Quests
Quest_63_Desc,Đánh bại con vịt vàng đó 1 lần.,#20250812031927,Quests
Quest_58_Desc,Xưởng Phương Tây là trái tim của Khu Nhà kho. Ở đó đầy đồ quý—và hiểm nguy. Khu vực có ba lối vào. Tôi cần bạn do thám cả ba.,#20250812031927,Quests
Quest_64,Chúc mừng năm mới!,#20250812031927,Quests
Quest_64_Desc,Chúc mừng năm mới! Hãy treo vài món trang trí cho rực rỡ nhé!,#20250812031927,Quests
Scene_Any,Bất kỳ bản đồ nào,#20250812031927,ScenesAndLocations
Scene_Base,Căn cứ,#20250206103400,ScenesAndLocations
Scene_Custom,Hải quan,#20250206103400,ScenesAndLocations
Scene_Custom_01,Hải quan 1,#20250206103400,ScenesAndLocations
Scene_Custom_02,Hải quan 2,#20250206103400,ScenesAndLocations
Scene_Custom_03,Hải quan 3,#20250206103400,ScenesAndLocations
Scene_Custom_04,Hải quan 4,#20250206103400,ScenesAndLocations
Scene_Custom_05,Hải quan 5,#20250206103400,ScenesAndLocations
Scene_Factory,Nhà máy,#20250206103400,ScenesAndLocations
Scene_Factory_01,Nhà máy 1,#20250206103400,ScenesAndLocations
Scene_Factory_02,Nhà máy 2,#20250206103400,ScenesAndLocations
Scene_Factory_03,Nhà máy 3,#20250206103400,ScenesAndLocations
Scene_Factory_04,Nhà máy 4,#20250206103400,ScenesAndLocations
Scene_Village,Làng,#20250206103400,ScenesAndLocations
Scene_Village_01,Làng 1,#20250206103400,ScenesAndLocations
QuestLocations/Explor_Dormitory,Ký túc xá nhân viên nhà máy,#20250812031927,ScenesAndLocations
Tag_Accessory,Phụ kiện,#20250812031927,Tags
Tag_Armor,Thân,#20250812031927,Tags
Tag_Backpack,Ba lô,#20250206103400,Tags
Tag_Blueprint,Bản thiết kế,#20250206103400,Tags
Tag_Bullet,Vũ khí,#20250812031927,Tags
Tag_Character,Nhân vật,#20250206103400,Tags
Tag_Continer,Thùng chứa,#20250206103400,Tags
Tag_Daily,Nhu yếu phẩm hằng ngày,#20250812031927,Tags
Tag_DecorateEquipment,Trang bị trang trí,#20250812031927,Tags
Tag_DestroyOnLootBox,Ẩn với người chơi,#20250812031927,Tags
Tag_DontDropOnDead,Vật phẩm ràng buộc,#20250812031927,Tags
Tag_Drink,Đồ uống,#20250812031927,Tags
Tag_DuckStone,Đá Vịt,#20250812031927,Tags
Tag_Electric,Điện tử,#20250812031927,Tags
Tag_Equipment,Trang bị,#20250206103400,Tags
Tag_Explosive,Thuốc nổ,#20250812031927,Tags
Tag_Food,Thực phẩm,#20250206103400,Tags
Tag_Gem,Đá quý,#20250206103400,Tags
Tag_Grip,Tay nắm,#20250206103400,Tags
Tag_Gun,Súng,#20250812031927,Tags
Tag_GunType_Rifle,Súng trường,#20250206103400,Tags
Tag_GunType_Shot,Súng shotgun,#20250812031927,Tags
Tag_GunType_SMG,Tiểu liên,#20250206103400,Tags
Tag_GunType_Sniper,Súng bắn tỉa,#20250206103400,Tags
Tag_Helmat,Đầu,#20250812031927,Tags
Tag_Information,Vật phẩm tình báo,#20250812031927,Tags
Tag_Key,Chìa khóa,#20250206103400,Tags
Tag_Luxury,Hàng xa xỉ,#20250812031927,Tags
Tag_Magazine,Băng đạn,#20250206103400,Tags
Tag_Material,Vật liệu,#20250206103400,Tags
Tag_Medic,Vật tư y tế,#20250812031927,Tags
Tag_Misc,Linh tinh,#20250206103400,Tags
Tag_Muzzle,Đầu nòng,#20250206103400,Tags
Tag_Quest,Vật phẩm nhiệm vụ,#20250812031927,Tags
Tag_Scope,Ống ngắm,#20250206103400,Tags
Tag_Special,Đặc biệt,#20250206103400,Tags
Tag_Stock,Báng súng,#20250206103400,Tags
Tag_TecEquip,Chiến thuật,#20250206103400,Tags
Tag_Tool,Dụng cụ,#20250206103400,Tags
Tag_Weapon,Vũ khí,#20250206103400,Tags
Tag_Weapon_LV1,Vũ khí cơ bản,#20250812031927,Tags
Tag_Totem,Totem,#20250206103400,Tags
Tag_DestroyInBase,Không thể mang ra,#20250812031927,Tags
Tag_DestroyInBase_Desc,Vật phẩm này sẽ mất khi bạn quay lại Hầm.,#20250812031927,Tags
Tag_MeleeWeapon,Vũ khí cận chiến,#20250206103400,Tags
Tag_Formula,Công thức,#20250812031927,Tags
Tag_Formula_Desc,Dùng để chế tạo vật phẩm.,#20250812031927,Tags
Tag_Formula_Blueprint,Bản thiết kế Bàn chế Nâng cao,#20250812031927,Tags
Tag_Formula_Blueprint_Desc,Dùng tại Bàn chế Nâng cao để chế tạo vật phẩm.,#20250812031927,Tags
Tag_Formula_Normal,Công thức Bàn chế,#20250812031927,Tags
Tag_Formula_Normal_Desc,Công thức chế tạo vật phẩm tại Bàn chế.,#20250812031927,Tags
Tag_DontDropOnDead_Desc,Vật phẩm ràng buộc không rơi khi chết.,#20250812031927,Tags
Tag_Accessory_Desc,Có thể gắn phụ kiện.,#20250812031927,Tags
Tag_Formula_Medic_Desc,Dùng tại Trạm Y tế để chế thuốc.,#20250812031927,Tags
Tag_ComputerParts_GPU,Card đồ họa,#20250206103400,Tags
Tag_ComputerParts_GPU_Desc,Card đồ họa!,#20250812031927,Tags
Tag_Formula_Medic,Công thức Trạm Y tế,#20250812031927,Tags
Tag_Repairable,Có thể sửa chữa,#20250206103400,Tags
Tag_Repairable_Desc,Có thể sửa tại Bàn chế Nâng cao.,#20250812031927,Tags
Task_Evacuate,Rút khỏi {TargetDisplayName},#20250812031927,TasksAndRewards
Task_ReachLocation,Đến\ vị\ trí\ nhiệm\ vụ.,#20250925103331,TasksAndRewards
Task_UnlockPerk,Mở khóa: {PerkDisplayName},#20250812031927,TasksAndRewards
Task_UnlockPerk_AtPrototyper,Mở khóa tại Máy Nguyên mẫu: {PerkDisplayName},#20250812031927,TasksAndRewards
Task_UseItem,Dùng {ItemDisplayName} ({amount}/{requireAmount}),#20250812031927,TasksAndRewards
Task_SubmitItems,Nộp: {ItemDisplayName} x {requiredAmount},#20250812031927,TasksAndRewards
Task_SubmitItems_HavingAmount,Sở hữu: {amount},#20250812031927,TasksAndRewards
Task_SubmitItems_Interact,Nộp,#20250206103400,TasksAndRewards
Task_ConstructBuilding,Xây {BuildingName},#20250206103400,TasksAndRewards
Reward_Exp,EXP +{amount},#20250812031927,TasksAndRewards
Reward_Money,Tiền tệ +{amount},#20250812031927,TasksAndRewards
Reward_UnlockStockItem,Mở khóa vật phẩm: {ItemDisplayName},#20250812031927,TasksAndRewards
Condition_CharacterLevel_LessThan,Cấp < {level},#20250812031927,TasksAndRewards
Condition_CharacterLevel_Equals,Cấp = {level},#20250812031927,TasksAndRewards
Condition_CharacterLevel_GreaterThan,Cấp > {level},#20250812031927,TasksAndRewards
Task_KillCount,Tiêu diệt {enemyName} ({amount}/{requireAmount}),#20250509104638,TasksAndRewards
Task_Desc_AnyEnemy,Bất kỳ kẻ địch nào,#20250206103400,TasksAndRewards
Task_Desc_AnyWeapon,Bất kỳ vũ khí nào,#20250206103400,TasksAndRewards
Task_Desc_AnyScene,Bất kỳ địa điểm nào,#20250812031927,TasksAndRewards
_GAME_TITLE_,Thoát khỏi Duckov,#20250812031927,UIText
Title_PressToContinue,Nhấp để tiếp tục,#20250812031927,UIText
MainMenu_NewGame,Trò Chơi Mới,#20250206103400,UIText
MainMenu_Continue,Tiếp tục,#20250206103400,UIText
MainMenu_SaveSlot,Ô lưu,#20250812031927,UIText
MainMenu_ClearSaveData,Giữ để xóa lưu,#20250812031927,UIText
MainMenu_SaveDeleted,Đã xóa dữ liệu lưu,#20250812031927,UIText
MainMenu_Settings,Cài đặt,#20250206103400,UIText
MainMenu_SaveSelection,Chọn ô lưu,#20250812031927,UIText
MainMenu_SaveSelection_Slot,Lưu,#20250812031927,UIText
UI_PlayerStatsView,Trạng thái,#20250812031927,UIText
UI_PlayerStats_HP,HP,#20250812031927,UIText
UI_PlayerStats_Energy,Thể lực,#20250206103400,UIText
UI_PlayerStats_Hunger,Đói,#20250206103400,UIText
UI_PlayerStats_Thurst,Nước,#20250812031927,UIText
UI_Loot_Equipment,Trang bị,#20250812031927,UIText
UI_Loot_Items,Vật phẩm,#20250206103400,UIText
UI_Loot_QuickMenu,Thanh nhanh,#20250812031927,UIText
UI_Loot_PickAll,Lấy hết,#20250812031927,UIText
UI_WorkbenchRequired,Cần Bàn chế để chỉnh sửa,#20250812031927,UIText
UI_Trade,Giao dịch,#20250206103400,UIText
UI_Purchase,Mua,#20250206103400,UIText
UI_Sell,Bán,#20250206103400,UIText
UI_SoldOut,Hết hàng,#20250206103400,UIText
UI_Unlock,Mở khóa,#20250206103400,UIText
UI_Locked,Bị khóa,#20250206103400,UIText
UI_Stock,Hàng,#20250206103400,UIText
UI_NextRefresh,Làm mới tiếp theo,#20250812031927,UIText
UI_Item_Equip,Trang bị,#20250206103400,UIText
UI_Item_Split,Tách,#20250206103400,UIText
UI_Item_Use,Dùng,#20250206103400,UIText
UI_Item_Modify,Sửa đổi,#20250206103400,UIText
UI_Item_Dump,Vứt,#20250812031927,UIText
UI_Item_Inspect,Xem chi tiết,#20250206103400,UIText
UI_Quest_Reward,Phần thưởng nhiệm vụ,#20250812031927,UIText
UI_Skip,Bỏ qua,#20250206103400,UIText
UI_Quest_Avliable,Có sẵn,#20250812031927,UIText
UI_Quest_Active,Đang làm,#20250812031927,UIText
UI_Quest_Completed,Hoàn thành,#20250206103400,UIText
UI_PlaceHolder_Empty,Trống,#20250812031927,UIText
UI_Quest,Nhiệm vụ,#20250206103400,UIText
UI_Quest_TaskList,Mục tiêu,#20250812031927,UIText
UI_Quest_RewardList,Phần thưởng,#20250206103400,UIText
UI_Quest_Btn_Accept,Nhận,#20250812031927,UIText
UI_Quest_Btn_Complete,Hoàn tất,#20250812031927,UIText
UI_YourStuff,Đồ của bạn,#20250812031927,UIText
UI_Workbench_Uncustomizable,Không thể chỉnh sửa,#20250812031927,UIText
UI_Workbench_Begin,Sửa đổi ngay,#20250812031927,UIText
UI_Workbench_NotifySelect,Chọn vật phẩm để sửa,#20250812031927,UIText
UI_Workbench_Unequip,Gỡ,#20250812031927,UIText
UI_Workbench_Equip,Lắp,#20250812031927,UIText
UI_ItemRepair_Repair,Sửa chữa,#20250206103400,UIText
UI_ItemRepair_DurabilityMax,Đã đạt độ bền tối đa,#20250812031927,UIText
UI_MaxDurability,Độ bền tối đa,#20250206103400,UIText
UI_Perk_RequireLevel,Yêu\ cầu\ <color={color}>Lv.{level}</color>,#20250919105709,UIText
UI_Perk_RequireMoney,Cần <color={color}>Lv.{level}</color> Tiền tệ,#20250812031927,UIText
UI_Perk_Activate,Kích hoạt,#20250206103400,UIText
UI_Perk_Researching,Đang nghiên cứu,#20250206103400,UIText
UI_Perk_BeginResearching,Bắt đầu nghiên cứu,#20250812031927,UIText
UI_Perk_Avaliable,Có sẵn,#20250812031927,UIText
UI_Perk_Pending,Đang nghiên cứu,#20250206103400,UIText
UI_Perk_Complete,Đang chờ,#20250206103400,UIText
UI_Closure_Escaped,Đã rút,#20250812031927,UIText
UI_Closure_Dead,BẠN ĐÃ CHẾT,#20250206103400,UIText
UI_Continue,Tiếp tục,#20250206103400,UIText
UI_MasterKey,Chìa vạn năng,#20250206103400,UIText
UI_MasterKey_Register,Đăng ký chìa,#20250206103400,UIText
UI_MasterKey_RegisterBtn,Đăng ký,#20250206103400,UIText
UI_MasterKey_RegisterSuccess,Đã đăng ký!,#20250812031927,UIText
UI_MasterKey_KeyExist,Đã đăng ký,#20250812031927,UIText
UI_SplitItem,Chia vật phẩm,#20250812031927,UIText
UI_SplitItem_Btn,Tách,#20250206103400,UIText
UI_SplitItem_Succeed,Hoàn tất!,#20250206103400,UIText
UI_MapSelection,Chọn điểm đến,#20250206103400,UIText
UI_ItemUnlockNotification,Đã mở khóa {itemDisplayName},#20250812031927,UIText
UI_ItemUnlockNotification_Sub,Có sẵn trong Cửa hàng,#20250812031927,UIText
UI_Item_NotUsable,Vật phẩm này không khả dụng.,#20250812031927,UIText
UI_Quest_TaskFinishedNotification,Đã hoàn thành mục tiêu cho {questDisplayName} ({finishedTasks}/{totalTasks}),#20250812031927,UIText
UI_StockShop_PurchasedNotification,Đã mua {itemDisplayName},#20250206103400,UIText
UI_LevelChangeNotification,Lên cấp! Cấp hiện tại: {level},#20250812031927,UIText
UI_Evacuating,Đang rút,#20250812031927,UIText
UI_Bullet_NotAssigned,Chưa chọn loại đạn,#20250812031927,UIText
UI_Inventory_TargetOccupiedCannotSplit,Vị trí đích đã có vật phẩm,#20250812031927,UIText
UI_InventoryDefault,Vật phẩm,#20250206103400,UIText
UI_Inventory_Backpack,Ba lô,#20250206103400,UIText
UI_LootBox_Bullet,Hộp đạn,#20250812031927,UIText
UI_LootBox_Daily,Hộp linh tinh,#20250206103400,UIText
